,ID,C_Environment,C_Condition,C_Cycle,C_Trial,C_QuestionNum,C_Question,C_Answer,C_AssignedWait,C_Response,C_QPresent,C_StartRT,C_WaitStart,C_WaitTime,C_TrialLength,C_CycleLength,C_Jitter,C_AverageWait,MC_Correct
2015,124,1,2,2,32,397,What country borders both of the world's only two nations with square flags? ,Italy ,3.357,W,80.963,5.393,0.54,3.362,13.311,614.21974,1.817109278,11.07446154,1
2016,124,1,2,2,33,409,What did Coleco name its 1983 home computer in the hope that it would take a bite out of Apple's sales?,Adam,3.488,W,96.173,5.127,0.555,3.494,13.194,614.21974,3.365237099,11.07446154,1
2017,124,1,2,2,34,485,What Internet portal was sued for copyright infringement in 2000 by the star of Young Einstein? ,Yahoo!,8.213,W,112.804,5.049,0.55,8.218,17.824,614.21974,1.318584563,11.07446154,1
2018,124,1,2,2,35,791,What's the only Best Picture Oscar winner whose title ends with an exclamation point?  ,Oliver!,14.874,W,132.026,6.195,0.541,14.879,25.629,614.21974,1.26934531,11.07446154,1
2019,124,1,2,2,36,526,What is the name of the ship that carried Captain Cook to Australia?  ,Endeavour ,19.12,W,158.986,3.795,0.551,19.126,27.484,614.21974,3.482547817,11.07446154,0
2020,124,1,2,2,37,847,Which cartoonist is famous for creating the popular image of Santa Claus? ,Thomas Nast ,16.825,W,190.024,3.021,0.54,16.83,24.409,614.21974,2.461349665,11.07446154,0
2021,124,1,2,2,38,547,What is the surgical knife called an izmel used for? ,The circumcision at a bris ,2.051,K,216.951,3.174,0.553,0.934,5.164,614.21974,3.875606658,11.07446154,0
2022,124,1,2,2,39,497,What is an esker? ,A glacial ridge,7.66,W,226.077,1.408,0.548,7.666,13.628,614.21974,1.013482157,11.07446154,1
2023,124,1,2,2,40,585,What metal was found in Nevada's famed Comstock Lode?  ,Silver,11.207,W,240.785,2.555,0.553,11.212,18.325,614.21974,1.032710113,11.07446154,1
2024,124,1,2,2,41,428,What element must be burned out of pig iron to make steel? ,Carbon,0.142,W,260.224,3.773,0.54,0.147,8.464,614.21974,1.606313437,11.07446154,0
2025,124,1,2,2,42,190,"Of all the countries named for a person, which country is named for the person who lived most recently?",Bolivia,5.834,W,270.353,4.404,0.543,5.839,14.798,614.21974,2.231022701,11.07446154,1
2026,124,1,2,2,43,422,What does a screever do on a sidewalk? ,Draw,12.379,W,287.435,2.33,0.545,12.384,19.295,614.21974,1.594169128,11.07446154,1
2027,124,1,2,2,44,957,Who was sent to the electric chair on the testimony of her brother David Greenglass?,Ether Rosenberg ,18.472,W,308.378,3.947,0.566,18.477,27,614.21974,2.865215038,11.07446154,0
2028,124,1,2,2,45,834,"Which animal's poison could kill up to 2,200 people? ",Poison-arrow frog,1.076,W,338.313,2.516,0.56,1.082,8.163,614.21974,3.94307623,11.07446154,1
2029,124,1,2,2,46,799,What's the only stock from the original Dow Jones Industrial Average that's still used in computing the index?,General Electric ,10.206,W,350.481,3.22,0.541,10.211,17.991,614.21974,1.88904689,11.07446154,1
2030,124,1,2,2,47,288,"The world's smallest park, measuring two feet in diameter, is located in what U.S. state? ",Oregon ,19.224,W,370.438,3.319,0.542,19.229,27.1,614.21974,1.291553708,11.07446154,1
2031,124,1,2,2,48,787,What's the most populous city in the Southern Hemisphere?,Sao Paulo,14.903,K,398.902,4.118,0.545,2.054,7.237,614.21974,1.495044468,11.07446154,0
2032,124,1,2,2,49,484,What instrument was invented to sound like a human singing? ,Violin,9.063,K,407.711,3.742,0.554,2.254,7.053,614.21974,2.55319999,11.07446154,0
2033,124,1,2,2,50,67,"Deuteranopia, or Daltonism, is one of the most common varieties of what condition?",Color blindness,14.779,W,417.405,2.896,0.547,14.785,22.236,614.21974,1.308689645,11.07446154,1
2034,124,1,2,2,51,985,"Whose doghouse apparently contains a basement, a pool table, an Andrew Wyeth painting, and a Jacuzzi?",Snoopy's,0.82,W,441.072,5.628,0.539,0.825,11.005,614.21974,3.821333275,11.07446154,1
2035,124,1,2,2,52,819,Where is the only royal palace in the United States? ,Hawaii,18.371,W,455.965,2.864,0.546,18.375,25.797,614.21974,1.242967049,11.07446154,1
2036,124,1,2,2,53,887,Which person has been awarded the most Oscars ever? ,Walt Disney,14.354,W,483.058,3.13,0.547,14.359,22.069,614.21974,1.134523556,11.07446154,1
2037,124,1,2,2,54,18,About half of the population of what Pacific island has the surname Christian?,Pitcairn Island,2.031,W,506.325,3.504,0.541,2.037,10.085,614.21974,3.975911081,11.07446154,0
2038,124,1,2,2,55,890,Which popular treat was invented by an 11-year-old in California? ,The popsicle,20,W,520.465,2.707,0.535,20.005,27.25,614.21974,1.148339188,11.07446154,1
2039,124,1,2,2,56,4,"Gem is the trade name for the most common, three-loop design of what?",The paper clip,11.02,W,548.93,4.773,0.559,11.025,20.364,614.21974,1.202540716,11.07446154,1
2040,124,1,2,2,57,724,"What was originally sold in 1965 under the name ""Chemgrass""?  ",AstroTurf ,11.986,W,570.558,3.111,0.549,11.991,19.662,614.21974,3.923305642,11.07446154,1
2041,124,1,2,2,58,581,What Manhattan intersection was America's first traffic circle?,Columbus Circle ,18.924,K,594.208,4.564,0.551,14.345,19.974,614.21974,1.57984438,11.07446154,1
2042,124,2,2,3,59,187,Ninety percent of the world's true cinnamon comes from what island nation? ,Sri Lanka,6.717,W,0.024,2.608,0.584,6.722,13.946,617.924257,3.245308565,14.27130435,0
2043,124,2,2,3,60,698,What element is combined with oxygen to make up the mineral quartz?,Silicon,18.012,W,17.273,3.527,0.551,18.017,26.114,617.924257,3.828990183,14.27130435,0
2044,124,2,2,3,61,253,The first suburban shopping center in the U.S. was established in what city?,Kansas City ,23.202,W,47.275,4.477,0.554,23.207,32.248,617.924257,3.544028664,14.27130435,1
2045,124,2,2,3,62,816,Where is Jacques Plante's name misspelled five of the six times it appears? ,The Stanley Cup ,0.23,W,83.127,2.913,0.547,0.235,7.711,617.924257,1.987391803,14.27130435,1
2046,124,2,2,3,63,966,Who was the only British Prime Minister to have been assassinated? ,Spencer Perceval ,57.674,W,92.888,1.711,0.545,57.679,63.938,617.924257,2.942410657,14.27130435,0
2047,124,2,2,3,64,941,Who outgrew a childhood chlorine allergy to become the biggest Olympic medal winner in Australian history? ,Ian Thorpe ,2.937,W,159.829,3.875,0.554,2.942,11.389,617.924257,2.583694215,14.27130435,0
2048,124,2,2,3,65,747,What was the name of the American actress who was first to appear on a postage stamp?  ,Grace Kelly ,26.341,W,173.885,3.722,0.54,26.346,34.621,617.924257,3.780736119,14.27130435,1
2049,124,2,2,3,66,671,"What sport used the term ""home run"" long before baseball?  ",Cricket,3.111,W,212.345,3.007,0.553,3.116,10.687,617.924257,2.776272831,14.27130435,1
2050,124,2,2,3,67,932,Who is Rashida Jones's famous mother?,Peggy Lipton ,0.191,W,225.867,1.933,0.541,0.196,6.675,617.924257,1.698878752,14.27130435,1
2051,124,2,2,3,68,824,"Which accidentally invented household items were first marketed as ""friction lights""? ",Matches,21.916,K,234.307,5.444,0.54,6.628,13.12,617.924257,1.408905767,14.27130435,1
2052,124,2,2,3,69,433,What EU nation was once led by a president and a prime minister who were identical twins? ,Poland,2.026,W,248.916,3.844,0.552,2.03,10.436,617.924257,1.577543146,14.27130435,1
2053,124,2,2,3,70,857,Which country has the most public libraries?  ,Russia,20.267,W,260.983,1.736,0.57,20.271,26.582,617.924257,2.323256772,14.27130435,1
2054,124,2,2,3,71,898,"Which U.S. president declared the first national ""Mother's Day""?  ",Woodrow Wilson ,48.386,W,289.949,2.571,0.555,48.392,55.531,617.924257,2.012968805,14.27130435,1
2055,124,2,2,3,72,396,"What can be built by the largest Lego set ever sold, a 5195-piece monstrosity? ",The Millenium Falcon ,0.23,W,347.546,5.309,0.541,0.235,10.102,617.924257,3.10614033,14.27130435,1
2056,124,2,2,3,73,403,What craylola color became 'midnight blue' in 1985 to remove an out-of-date geographical term? ,Prussian Blue ,8.93,W,360.834,3.349,0.545,8.936,16.838,617.924257,1.86000376,14.27130435,1
2057,124,2,2,3,74,6,Project Kansas was the name for the top secret 1985 attempt to revamp what product?,Coca-Cola,7.792,W,379.605,3.019,0.541,7.797,15.367,617.924257,3.662547112,14.27130435,1
2058,124,2,2,3,75,17,"A two-million gallon tank of what substance exploded in Boston in 1919, resulting in 21 deaths?",Molasses,1.478,W,398.692,4.715,0.549,1.483,10.754,617.924257,3.452596379,14.27130435,1
2059,124,2,2,3,76,642,What restaurant chain was the brainchild of Atari founder Nolan Bushnell? ,Chuck E. Cheese's,26.5,W,412.966,3.033,0.543,26.505,34.087,617.924257,2.034652186,14.27130435,1
2060,124,2,2,3,77,982,Whom did the Daughters of the American Revolution bar from singing at Constitution Hall in 1936?,Marian Anderson,89.554,K,449.186,4.622,0.543,2.72,8.391,617.924257,3.961134904,14.27130435,0
2061,124,2,2,3,78,406,What current branch of the U.S. military was a corps of only 50 soldiers when World War I broke out?,The U.S. Air Force,23.202,W,461.622,4.25,0.546,23.208,32.014,617.924257,3.645137706,14.27130435,1
2062,124,2,2,3,79,552,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",It's stamped on the coin's edge,7.243,W,497.34,4.9,0.549,7.249,16.704,617.924257,1.593574342,14.27130435,1
2063,124,2,2,3,80,844,"Which British novelist said, ""Fame is a powerful aphrodisiac""?",Graham Greene,0.725,W,515.725,3.29,0.554,0.73,8.581,617.924257,3.714056452,14.27130435,0
2064,124,2,2,3,81,298,"Until 1790, what was known as Jenkins Hill? ",Capitol Hill,5.705,W,528.077,2.546,0.546,5.71,12.81,617.924257,2.162061423,14.27130435,1
2065,124,2,2,3,82,115,"In 1893, who became the first woman ever to appear on a U.S. postage stamp?",Queen Isabella I ,0.435,W,543.104,6.824,0.547,0.44,11.823,617.924257,2.622350651,14.27130435,1
2066,124,2,2,3,83,285,"The world's first ""sister cities"" were what Spanish city and its midwestern namesake?",Toledo,11.642,NA,557.628,NA,NA,NA,NA,617.924257,3.591322518,14.27130435,NA
2067,124,2,2,3,84,888,Which poisonous snake smells like fresh-cut cucumbers? ,Copperhead snake,36.788,W,572.353,2.543,0.583,36.794,43.931,617.924257,1.595477364,14.27130435,1
2068,124,1,2,4,85,85,Greeks consider which day of the week the unluckiest because it is the day that Constantinople fell in 1453? ,Tuesday,16.254,W,0.036,4.381,0.566,16.259,25.211,600.2058847,1.354670476,9.265517241,1
2069,124,1,2,4,86,13,A causeway lined with hundreds of sphinxes once connected Karnak to what other great Egyptian temple?,Luxor,9.308,W,26.662,4.579,0.552,9.313,18.459,600.2058847,2.490487596,9.265517241,1
2070,124,1,2,4,87,480,What imports from a Baja California beach made Gary Drahl a millionaire in late 1975?,Pet Rocks,3.525,W,47.738,5.191,0.542,3.53,13.278,600.2058847,2.307986575,9.265517241,1
2071,124,1,2,4,88,826,Which animal can go longer without water than a camel can? ,Rat,14.184,W,63.399,2.649,0.543,14.19,21.4,600.2058847,2.027083264,9.265517241,1
2072,124,1,2,4,89,219,"Sodium azide, a highly toxic chemical, is best-known for being used to develop what lifesaving devices?",Air bags,0.535,W,86.883,3.702,0.543,0.539,8.798,600.2058847,1.199853043,9.265517241,1
2073,124,1,2,4,90,829,"Which animal has tubular shaped eyeballs, which therefore cannot move?  ",Owl,6.028,W,96.962,2.935,0.558,6.033,13.562,600.2058847,1.328933778,9.265517241,1
2074,124,1,2,4,91,496,What is an adit?  ,A mine shaft passage,12.372,W,111.904,1.929,0.545,12.377,18.86,600.2058847,3.688440193,9.265517241,0
2075,124,1,2,4,92,231,The Admiral is which type of insect? ,Butterfly,19.865,W,134.535,1.905,0.551,19.87,26.331,600.2058847,1.254937966,9.265517241,1
2076,124,1,2,4,93,714,What unorthodox scientific belief was championed by the Universal Zetetic Society?,A flat Earth,15.219,W,162.198,4.083,0.546,15.224,23.857,600.2058847,1.066881108,9.265517241,1
2077,124,1,2,4,94,901,What was the only one of his sculptures that Michelangelo signed?  ,The Pieta,12.069,K,187.202,3.631,0.598,3.522,8.256,600.2058847,2.404858626,9.265517241,0
2078,124,1,2,4,95,114,"In 1849, Walter Hunt received a patent for turning a single piece of wire into what?",A paper clip,2.963,W,197.933,3.772,0.54,2.968,11.288,600.2058847,1.591566462,9.265517241,1
2079,124,1,2,4,96,306,What 1980 film is named for the legendary square-shaped capital of Kublai Khan? ,Xanadu ,6.028,W,210.869,5.468,0.549,6.032,16.069,600.2058847,3.051917848,9.265517241,1
2080,124,1,2,4,97,504,What is measured in becquerels? ,Radioactivity,11.595,W,230.091,1.086,0.552,11.6,17.255,600.2058847,1.583307096,9.265517241,1
2081,124,1,2,4,98,423,What does an anemometer measure? ,Speed of wind,18.051,W,248.995,1.126,0.545,18.056,23.741,600.2058847,1.910891555,9.265517241,1
2082,124,1,2,4,99,275,"The SS Faith, a ship built by Leslie Comyn, was made of what unique material?",Cement,8.548,W,274.701,2.108,0.55,8.553,15.217,600.2058847,3.950984437,9.265517241,1
2083,124,1,2,4,100,558,"What Jack Nicholson comedy was translated as ""Mr. Cat Poop"" in Cantonese when it was released in China?",As Good As It Gets ,2.126,W,293.973,5.548,0.552,2.131,12.241,600.2058847,1.580398253,9.265517241,0
2084,124,1,2,4,101,578,"What Latin American dictator was called ""Carepina""- ""Pineapple Face""- because of his acne scarred complextion?",Manuel Noriega ,2.355,W,307.862,3.203,0.541,2.36,10.119,600.2058847,1.049796277,9.265517241,0
2085,124,1,2,4,102,633,What president was shot while walking to California Governor Jerry Brown's office?  ,Gerald Ford ,8.548,W,319.111,2.186,0.538,8.553,15.3,600.2058847,2.959551867,9.265517241,1
2086,124,1,2,4,103,821,Where would you find the countries of Qumar and Equatorial Kundu? ,On TV's The West Wing ,14.184,K,337.447,4.762,0.569,1.334,7.17,600.2058847,2.810672165,9.265517241,0
2087,124,1,2,4,104,852,Which Constitutional Amendment deals with poll taxes? ,Twenty-fourth ,18.974,W,347.509,2.084,0.54,18.979,25.612,600.2058847,2.132374151,9.265517241,1
2088,124,1,2,4,105,499,"What is believed to have received its name from the Portuguese word for ""simpleton""? ",The dodo,12.277,W,375.321,5.096,0.554,12.282,21.935,600.2058847,1.402052115,9.265517241,1
2089,124,1,2,4,106,34,Alan Shepard was scheduled to command the ill-fated Apollo 13 before switching missions with what astronaut?,Jim Lovell,6.64,W,398.738,3.287,0.54,6.644,14.481,600.2058847,2.143736733,9.265517241,1
2090,124,1,2,4,107,137,"In Europe, but not the U.S., what are measured in ""Paris Points""?",Shoe sizes,1.485,W,415.419,2.422,0.553,1.491,8.48,600.2058847,2.797474452,9.265517241,1
2091,124,1,2,4,108,38,A umiak is a larger version of what? ,Kayak,17.556,W,426.751,1.162,0.543,17.561,23.272,600.2058847,1.827386498,9.265517241,1
2092,124,1,2,4,109,117,"in 1908, New York City passed the Sullivan Ordinance which made it illegal for women to do what in public?",Smoke,2.963,W,451.923,3.662,0.55,2.968,11.188,600.2058847,2.9695465,9.265517241,1
2093,124,1,2,4,110,389,What common aquarium fish is named for the naturalist who discovered it in Trinidad in 1876? ,The guppy,6.896,W,466.163,2.574,0.569,6.902,14.063,600.2058847,1.148976387,9.265517241,1
2094,124,1,2,4,111,113,"In 1802, John Beckley became the librarian of what collection containing 740 books at the time?",Library of Congress,18.071,K,481.457,4.08,0.55,4.93,10.079,600.2058847,3.130237521,9.265517241,1
2095,124,1,2,4,112,896,Which tree produces conkers? ,Horse chestnut tree ,13.251,W,494.728,1.521,0.568,13.256,19.361,600.2058847,1.553784113,9.265517241,0
2096,124,1,2,4,113,924,"Who had the last number one hit of the 1950s with his song ""Why""? ",Frankie Avalon ,17.556,K,515.704,3.241,0.553,4.758,9.059,600.2058847,3.052742884,9.265517241,0
2097,124,1,2,4,114,493,What is a nene?,A Hawaiian goose,13.689,W,527.922,0.831,0.54,13.695,19.077,600.2058847,1.602077986,9.265517241,0
2098,124,1,2,4,115,641,What reference classic is still named for the defunct New York newspaper that first published it in 1868?,The World Almanac and Book of Facts,1.833,W,548.665,7.464,0.542,1.838,13.862,600.2058847,1.730860484,9.265517241,0
2099,124,1,2,4,116,75,"Europe's only free-range monkeys are the Barbary apes, which live where?",Gibralter,10.206,W,564.326,4.187,0.543,10.211,18.96,600.2058847,2.104816342,9.265517241,1
2100,124,1,2,4,117,971,Who was the only U.S. president to have been married in the White House? ,Grover Cleveland ,5.28,W,585.453,4.876,0.539,5.285,14.715,600.2058847,3.334773096,9.265517241,1
2101,123,1,1,1,1,18,About half of the population of what Pacific island has the surname Christian?,Pitcairn Island,0.205,W,0.269,7.208,0.547,0.222,11.995,607.8412322,2.311160775,5.84283871,0
2102,123,1,1,1,2,389,What common aquarium fish is named for the naturalist who discovered it in Trinidad in 1876? ,The guppy,11.826,S,14.676,4.718,0.547,3.845,9.629,607.8412322,3.228691441,5.84283871,NA
2103,123,1,1,1,3,280,The United States' first law school for women was named for what cross-dressing Shakespearean character?,Portia ,5.936,W,27.63,3.331,0.546,5.943,13.829,607.8412322,1.864687703,5.84283871,1
2104,123,1,1,1,4,403,What craylola color became 'midnight blue' in 1985 to remove an out-of-date geographical term? ,Prussian Blue ,14.849,W,43.392,7.578,0.545,14.855,26.983,607.8412322,2.909311917,5.84283871,1
2105,123,1,1,1,5,871,What is the only cat that cannot retract its claws? ,Cheetah,19.585,S,73.36,3.281,0.547,1.285,5.616,607.8412322,2.649324448,5.84283871,NA
2106,123,1,1,1,6,753,What was the only children's story ever published by James Bond creator Ian Fleming? ,Chitty Chitty Bang Bang ,4.503,S,81.701,4.18,0.55,0.626,5.867,607.8412322,1.837132619,5.84283871,NA
2107,123,1,1,1,7,761,"What Washington Wizards All-Star still bears the misplaced ""w"" in his name from a birth certificate typo?",Antawn Jamison ,3.969,NA,89.473,NA,NA,NA,NA,607.8412322,3.687979853,5.84283871,NA
2108,123,1,1,1,8,380,What civil rights leader did Dorothy Parker leave the bulk of her estate to?,Martin Luther King Jr. ,9.776,S,104.282,0.12,0.532,1.019,2.189,607.8412322,2.539345965,5.84283871,NA
2109,123,1,1,1,9,749,What was the name of William Shakespeare's wife?  ,Anne Hathaway,16.361,W,109.079,2.37,0.555,16.367,23.306,607.8412322,1.324447365,5.84283871,1
